record_id,machine_serial,machine_type_class,ambient_temp_k,engine_temp_k,rpm_speed,torque_nm,operating_hours_wear,failure_flag,TWF,HDF,PWF,OSF,RNF,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,direction_worker,direction_machine,ttc,in_restricted_zone,machine_status,worker_bpm,fatigue_index,vibration_rms,acceleration_z,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
6830,H36243,H,300.9,310.9,1474,35.7,175,0,0,0,0,0,0,202.5005492937742,164.99924564620736,-664.86026050135,268.7978914654505,75.46892038094542,-535.6981803047731,170.56922255154618,0.738451291590392,7.37,8.108451291590391,7,7,21.035980413232615,0,1,92.93450245507323,0.08890537281008595,2.00010441771537,7.945356476557961,4.051302551546301,0.1,16.97445987185709,0
6831,M21690,M,301.0,310.9,1359,53.4,180,0,0,0,0,0,0,465.7722035532601,177.42222386967416,-127.42861530779885,145.0866264696648,171.31128499952496,-705.4582976156469,661.0558951799953,1.1605920425342797,6.795,7.955592042534279,6,3,83.09323701437735,0,1,55.0,0.35943775372844,2.0171199611253163,11.806524370655168,34.84258662455213,1.4708763218851584,6.98215858211482,1
6832,L54011,L,301.1,311.0,1565,52.3,183,0,0,0,0,0,0,44.50486744800442,8.696079028127423,-56.800877790084314,57.76602372452573,13.219836587002415,-58.44629315342851,14.107800677629676,0.7487893379229453,7.824999999999999,8.573789337922944,1,3,1.6454568827845006,1,0,91.3378327345633,0.5953125480461068,2.3937770244113374,12.818836429295377,12.54324659359943,0.567084773704605,47.726104290536554,2
6833,M21692,M,301.1,311.1,1384,42.5,185,0,0,0,0,0,0,255.76282040474652,172.01303640046754,-512.1614221907765,259.2407147721889,170.41828583229398,-503.75670235058413,9.23462474591691,0.7056249059221988,6.92,7.625624905922199,0,4,1.210999080055083,1,0,109.85396101262774,0.2154589836336434,2.7663481602225883,9.06977707804847,26.60941774365623,1.9027923079522266,49.57611075816276,2
6834,L54013,L,301.1,311.1,1387,53.1,188,0,0,0,0,0,0,459.26076522156063,251.5507575970911,-326.7135923534859,235.34638044010958,86.37028754241572,-648.9480685008465,425.74322897434683,1.2820847960906878,6.935,8.217084796090688,1,7,51.811955156760206,0,2,93.38700610757024,0.41756137544542027,1.5176102542621475,10.907427370180187,4.852111850953218,5.86720247652129,7.087114150246613,1
6835,L54014,L,301.1,311.0,1378,51.1,190,0,0,0,0,0,0,452.05683023975257,216.6948531881862,-215.68155967729058,128.00434532989718,106.59237702458762,-665.7383065308727,565.4057336303172,0.74015425995804,6.89,7.63015425995804,1,5,74.10148135503442,0,3,84.6807758638904,0.28700102461912375,2.844180233142999,11.512375683453472,51.835631630836744,0.915592509322447,66.39657138361888,0
6836,L54015,L,301.0,310.9,1809,25.7,192,0,0,0,0,0,0,78.26460670787061,39.35553117623959,-505.5161886228438,316.3905401762587,275.19099176563225,-558.3248466458517,339.280236712652,0.9925471654202581,9.045,10.037547165420259,4,6,33.801110084093615,0,1,103.65812645045867,0.34893407432062784,6.059613550941618,8.447772615307441,26.985094665220892,0.34228542342218804,62.67104899501476,0
6837,H36250,H,301.1,311.0,1339,52.8,194,0,0,0,0,0,0,183.31885004822823,177.74239426908446,-678.6393946266445,104.72961503061812,254.6661353657789,-114.99924984984204,574.2680059075025,1.2263945283867015,6.695,7.921394528386702,2,4,72.49582177097545,0,3,102.67837902077596,0.16606510492633297,4.126293516476172,10.417394707450132,9.305653963001413,1.6135473099136282,45.09782243125518,0
6838,M21697,M,301.0,311.0,1423,38.6,199,0,0,0,0,0,0,309.56070002334815,201.67575002226403,-474.6779421555791,244.38816155182369,77.10199040969256,-357.975596811489,182.71704562969583,0.6252216625593998,7.115,7.7402216625594,2,7,23.60617739328129,0,1,77.78970342953133,0.5997150767166215,3.742099377725024,10.864929641048647,54.81256713654326,1.3696732822690774,63.91155217938092,0
6839,L54018,L,301.1,311.1,1570,41.6,202,0,0,0,0,0,0,79.6974423857011,11.169360525687534,-221.08426624779156,95.11004833942577,176.11131250237617,-218.72550843592353,165.67727569760464,1.059266346374427,7.85,8.909266346374427,3,2,18.596062712282254,0,1,93.66649982224703,0.2715903682570833,3.2601084200256087,10.835572700960272,15.279715348051713,1.3858960074709394,57.46107286977967,0
6840,L54019,L,301.2,311.2,1558,34.1,204,0,0,0,0,0,0,484.01108602286934,256.6043006050868,-214.42792793869774,379.8356940636417,32.18294777361146,-260.82476658978965,251.73422995966143,0.5774460951989561,7.79,8.367446095198956,1,1,30.084953891020657,0,0,83.5498099927544,0.18896773811804518,4.733851391848105,11.200921055541174,3.570572245387428,7.2392432197959495,40.67171987462897,0
6841,L54020,L,301.1,311.1,1799,21.7,206,0,0,0,0,0,0,457.37466436383016,271.88021918694903,-627.095905871815,160.40094944585616,196.1603809680316,-87.58593540616278,620.481981594897,0.9950971588558222,8.995000000000001,9.990097158855823,5,4,62.10970441312119,0,3,89.76294700314095,0.21411466255201078,5.397732272658833,10.91739098915388,1.363894912601443,0.1,52.01182884024981,0
6842,M21701,M,301.1,311.2,1591,35.0,208,0,0,0,0,0,0,83.4750895172346,255.13568200867758,-668.7757700819401,81.59616027836206,263.6260363298717,-665.7468571873766,9.208192271394134,1.0600071374875424,7.955,9.015007137487542,2,1,1.0214292824132396,1,0,84.33361477048582,0.05731588072215195,2.987581022197022,10.326142823703018,1.3477621881092465,0.4589580838520007,28.19454998987837,2
6843,L54022,L,301.2,311.2,1635,29.6,211,0,0,0,0,0,0,60.57773063049271,247.38944039673396,-109.57947342473778,377.44061755431596,79.17520903709804,-706.0797984411648,696.068067423234,0.6350978512701361,8.175,8.810097851270136,5,4,79.00798369939592,0,1,79.99061925954175,0.3795961401378016,3.1373030686252994,11.557503305874876,5.027629602325961,1.5438030036435983,57.009011025119506,1
6844,L54023,L,301.3,311.3,1509,42.5,213,0,0,0,0,0,0,42.704241404132645,223.48955953826797,-767.0007270812671,57.893531534750224,225.19120797663382,-767.0295733734284,15.284337544965465,0.11950118812946398,7.545,7.664501188129464,5,3,1.9941725064427367,0,1,72.01812602269051,0.06081938604590457,2.509980786928037,10.79700623207744,16.68501461453443,1.463346516360729,32.4710594677308,0
6845,M21704,M,301.3,311.4,1838,23.2,215,0,0,0,0,0,0,454.7218320183156,190.02960938458804,-248.94614317618482,439.4552871007921,195.6280642823065,-250.95523381870655,16.38433813647713,0.4828159699012346,9.190000000000001,9.672815969901237,2,5,1.6938540118472263,0,0,92.70138193296772,0.15282647056985627,6.6359033583417855,11.665528893822348,0.830509559529164,0.41230364444336687,46.630498548987134,2
6846,M21705,M,301.3,311.5,1648,32.4,0,0,0,0,0,0,0,96.8119048977304,203.58810149647556,-765.1839609149345,35.51400011995576,76.6314104453869,-638.7395584048645,189.3769295846653,0.8466281775741187,8.24,9.086628177574118,3,4,20.841276421109573,0,3,96.59518459996629,0.1169237388079925,0.8203659469977772,8.615048030519901,9.677191570038069,0.650067072631066,44.946511538012565,1
6847,M21706,M,301.2,311.5,1498,49.5,3,0,0,0,0,0,0,208.14246427217736,241.9185880004949,-171.57496185425907,460.8034966653906,230.5099365757047,-179.9950451604226,253.05859483570092,0.4802768063410522,7.49,7.970276806341053,7,5,31.750289354363534,0,1,74.60819969925808,0.11161927953186042,4.570116790616589,7.566026299361749,15.0500615998243,2.040985938188157,48.63114240038374,0
6848,L54027,L,301.2,311.4,1757,28.0,6,0,0,0,0,0,0,224.4256828260015,198.74953750839137,-120.93888999792352,218.16435318249515,208.4170897307023,-124.69878677821869,12.116213875391685,0.6766347118759004,8.785,9.4616347118759,0,3,1.2805624233393678,1,1,65.26915920093266,0.2295889337471598,7.112134348019118,10.956661881536986,6.090775703531841,1.723755785128148,45.97637599006498,2
6849,M21708,M,301.1,311.3,1389,53.3,8,0,0,0,0,0,0,299.50552210678376,98.31808700462129,-576.9356568281758,367.2970712330397,251.86952332541966,-489.20520649767053,189.39474555623502,0.9533608853345668,6.945,7.898360885334567,4,7,23.97899365524021,0,1,83.07301283206039,0.2680853137006961,6.349624229887842,8.992266503902513,0.9110738090197233,0.3480655979609534,33.799631090578586,0
6850,L54029,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0,35.86767187371248,112.78833064840617,-744.5482673624768,472.70199592594076,9.151156824407492,-513.2522937062022,505.03734307276426,0.7145019160896171,7.49,8.204501916089617,3,1,61.55612470299383,0,3,80.45301071002473,0.4206995392235976,0.8937796933084172,9.071259659607449,0.9309288350782536,0.1851092467964087,52.096090862391726,0
6851,M21710,M,301.0,311.2,1521,35.8,13,0,0,0,0,0,0,113.37930870025798,269.11724051168767,-439.4865977394286,153.3355269451745,77.44440529991036,-709.4160132252248,333.4619385762941,0.8242372462490862,7.605,8.429237246249087,2,6,39.560155780961175,0,1,103.05824569608792,0.2077292419084548,2.1731860477805136,9.502938423795586,24.23971306366373,0.5415634343967896,41.72161620086888,1
6852,M21711,M,301.0,311.2,1394,41.3,16,0,0,0,0,0,0,465.74519345946305,5.13662573914857,-576.1527224408924,37.72117753471077,53.287176127006255,-96.63610953316913,644.5612583498186,0.60051607383855,6.97,7.57051607383855,0,7,85.14099330390836,0,1,103.1220744074445,0.35133142702544684,1.6005751556966736,9.356231180180933,4.429391019871196,0.5821985767835314,42.79529261860548,0
6853,H36266,H,301.0,311.2,1602,32.7,19,0,0,0,0,0,0,454.20505363428475,209.64617437328462,-487.14789289221574,124.77251026080977,267.1707057304269,-434.6751271684786,338.50888243009746,1.3645375405945819,8.01,9.37453754059458,4,4,36.10939536635826,0,1,62.597663680076636,0.1406603508584752,2.014570927921988,8.254321390071787,27.538237592887537,2.599888824716684,22.272506333227437,0
6854,L54033,L,300.9,311.1,1417,40.7,24,0,0,0,0,0,0,390.6453237028461,286.4332657275646,-301.26090988348983,156.70914354430604,128.5559337069678,-268.9568032198397,284.06855450832137,0.5834389826593873,7.085,7.668438982659387,5,0,37.04385666374663,0,1,81.2635039511605,0.30786578701511336,1.1235596151383502,10.760826366850365,5.893833126813809,0.3915924407012427,58.04569439745998,0
6855,L54034,L,301.0,311.2,1511,42.9,26,0,0,0,0,0,0,9.700622809107717,211.8684509873921,-642.6304730384622,2.1903267749946647,215.1481460921301,-635.9340330233105,10.583159045227596,0.7854185288474446,7.555000000000001,8.340418528847446,3,3,1.2689002366755415,1,2,90.76814394752253,0.3626915652921608,3.3923458877514037,11.072389768855507,40.97135299119921,0.6456982920214756,41.77688860866576,2
6856,M21715,M,301.1,311.3,1654,30.7,28,0,0,0,0,0,0,163.50338424805105,298.17359646953463,-532.2863228644353,262.6195457918255,72.62303929527118,-395.33749697280194,281.8723970769206,0.9621213792222321,8.27,9.232121379222232,3,4,30.531703982066492,0,3,78.46736957842384,0.4122288753110404,4.027693628383996,9.46769420966772,80.24714188447648,0.539055100460592,49.35081090449039,1
6857,M21716,M,301.1,311.3,1836,22.8,31,0,0,0,0,0,0,313.97936767145393,206.26347165849924,-213.07813228049474,362.6651246924686,38.50663343471561,-217.12100138964615,174.72551186985754,0.4863947469723594,9.18,9.66639474697236,3,7,18.07556141079215,0,1,110.24591949281553,0.13776305924641735,2.5434494160993277,9.532456213015521,23.971613219993298,0.7418394856842854,28.11813928568619,0
6858,L54037,L,301.1,311.3,1622,35.6,34,0,0,0,0,0,0,137.59510588673785,10.308908765058323,-317.1785375353838,450.4575972647748,179.47270114273925,-351.57054194183246,357.3263734038737,0.8044511449950159,8.11,8.914451144995015,1,2,40.08394544901323,0,0,58.029450053306064,0.07914885842758863,2.619278706767838,9.424498424586492,13.690365151325574,0.966985576305799,72.95642739869092,1
6859,L54038,L,301.0,311.2,1467,45.4,36,0,0,0,0,0,0,454.7933475268887,248.10296449407707,-555.293381636571,232.39679104625938,84.98980381328083,-515.1072879923362,278.7132103867777,0.7372922179128474,7.335,8.072292217912848,7,3,34.52714580479361,0,3,72.79989187335863,0.5437801632364924,2.4995045693769815,8.710032920435077,0.5370707984004882,5.681400371131359,64.5456874866218,0
6860,M21719,M,301.1,311.3,1909,22.7,38,0,0,0,0,0,0,316.9447309162209,85.38897358179572,-301.77379980505356,322.0021043351806,101.88967438032326,-302.70978959186834,17.28369837801935,1.0316196229720256,9.545,10.576619622972025,3,2,1.6341420032237708,0,1,86.03286774884754,0.38815522470046837,2.996226583286265,10.946135508267576,12.706550141193654,4.103990883766255,46.1291168458688,2
6861,L54040,L,301.1,311.2,1910,20.2,41,0,0,0,0,0,0,35.9533586582228,133.8171676993323,-226.01530783102498,63.5994651242654,142.90494707721084,-53.33101193533798,175.1192764539128,0.8114485574085812,9.55,10.361448557408583,5,0,16.901041923206773,0,1,71.70096706313062,0.17741871442378407,4.611980470583156,10.600254184132753,0.7881413264728518,0.7438435971735701,57.03529565338605,0
6862,H36275,H,301.1,311.3,2207,16.6,43,0,0,0,0,0,0,454.50279441785153,93.62757477212462,-355.6358142854094,442.68343571897907,96.85628962977039,-353.4248220515912,12.450314306980333,0.6244762332800111,11.035,11.659476233280012,1,5,1.0678279245034188,1,3,77.67279470956451,0.11585372073210423,3.309573134728791,8.393237216096617,32.5966296372894,2.105644782620572,42.756629980126725,2
6863,M21722,M,301.1,311.2,1384,49.4,48,0,0,0,0,0,0,478.8833290881113,80.56623186290383,-620.3773756242437,59.039612561353316,7.13731368882351,-422.6589239135769,469.84373836210665,0.8890185866978055,6.92,7.809018586697805,1,2,60.166810098577216,0,1,55.0,0.1465239851662881,4.161506931065176,9.490046321627174,3.9312860963399436,3.081410446455179,45.686351689324525,0
6864,L54043,L,301.1,311.3,1630,29.5,51,0,0,0,0,0,0,38.856209195862746,129.42171110093562,-799.8160321160052,44.1001942528714,131.9418519453706,-798.5182286724946,5.961105848071088,1.137406969233574,8.15,9.287406969233574,2,7,0.6418482433060664,1,3,106.83403999510423,0.5187452145188732,0.7073872191622765,9.576342517529254,15.40474562052241,3.832227956279186,51.24840480539243,2
6865,L54044,L,301.1,311.3,1268,60.0,53,0,0,0,0,0,0,266.18011743065745,113.62543453220214,-197.863169758789,453.8226823332558,95.97692895647994,-446.8594335036272,312.28247032321735,0.7105429222921958,6.340000000000001,7.0505429222921965,2,1,44.29197492520072,0,3,95.5858642306872,0.33532190069596324,4.473464149038071,10.327099391814937,9.635534744372691,1.0785955955885913,36.26510708028097,0
6866,L54045,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0,151.68214110708522,190.00157455277682,-183.02483351287663,155.05720490194867,177.21405721829532,-182.4107693852526,13.239665024157425,0.8184395552685135,7.654999999999999,8.473439555268513,6,1,1.5624900535137973,1,3,55.0,0.029601514875844125,1.5610112088042234,8.70290418802842,11.926788750876657,2.044537215719437,25.810031530676675,2
6867,M21726,M,301.0,311.3,1454,41.5,57,0,0,0,0,0,0,196.41953824070117,243.94536029625317,-276.7966239542285,163.22417473091582,109.68043184838837,-381.88494572141127,173.70250010146654,0.7761583000026009,7.2700000000000005,8.0461583000026,4,1,21.58825288105634,0,0,102.90269748246635,0.4681066771201579,1.8145455813679328,9.594434441769112,7.461543074494465,0.5064064344570623,39.84974709075646,0
6868,L54047,L,301.0,311.3,1342,50.9,60,0,0,0,0,0,0,89.82560897767094,89.12659595617222,-742.5643014742897,117.10972024299538,263.6893546983769,-559.7315661228139,254.25260782011762,0.9191580539825187,6.710000000000001,7.629158053982519,4,4,33.326430783196905,0,2,80.95523059412018,0.49158467804221384,7.606423380491718,8.651245377724681,4.460766773890203,0.7856757916669405,27.630584084077118,0
6869,L54048,L,301.0,311.2,1363,46.3,62,0,0,0,0,0,0,289.03605100620626,64.11634584660523,-361.0832843689654,278.12641590554426,58.60216608170156,-359.5907716635347,12.314784232179687,0.5724059469051164,6.8149999999999995,7.387405946905115,7,6,1.666997092171285,1,0,78.03547050759697,0.1663949115781879,3.560894217360629,10.45874927944194,0.6838401459815706,1.2365394412711441,45.087632758266786,1
6870,L54049,L,301.0,311.2,1412,42.1,64,0,0,0,0,0,0,478.9896766244453,200.06858126110268,-184.2344965462945,143.66731073043087,240.36857415357198,-517.2029928222449,474.2712283157813,1.3593211784260235,7.0600000000000005,8.419321178426024,6,1,56.33129064265551,0,3,87.54225879392858,0.3011313681526885,0.8867174349221945,9.376451042518774,11.141567509644725,3.041707657372206,69.08673282094787,0
6871,H36284,H,301.0,311.3,1597,39.2,66,0,0,0,0,0,0,251.53630013580454,201.0960197492345,-507.74875991887575,41.12287842288204,127.73744980425624,-252.22175432637744,339.04179448613866,1.209744350915774,7.984999999999999,9.194744350915773,1,3,36.873433512305425,0,1,77.72899767576351,0.34633361516654604,3.4735038018079796,8.565603638136837,0.741407944307094,6.252577100050974,28.217667028130045,0
6872,L54051,L,301.0,311.3,1349,47.0,71,0,0,0,0,0,0,41.45729069724058,270.33937178585154,-651.4994493348095,66.67206972961193,271.92520293157264,-434.32801788150533,218.63606880281952,0.6978440138475186,6.745,7.442844013847519,6,3,29.3753393724286,0,1,84.49242227802951,0.36087136754815335,0.2044976675408469,9.804345210431224,38.00306338614551,3.704165255396527,35.66943052788881,1
6873,L54052,L,301.0,311.3,1472,35.3,73,0,0,0,0,0,0,310.0006667387042,4.783705935993254,-359.279527068897,292.891976687838,-3.9278469006925487,-355.7861022807807,19.51416011088362,1.4346422697593681,7.359999999999999,8.794642269759368,4,7,2.218869115118374,0,3,66.69604086111352,0.15214617169147093,0.5012501876847008,7.982623432692344,26.211118002267064,0.6623566290342542,53.141479508868265,1
6874,L54053,L,301.0,311.4,1478,39.5,75,0,0,0,0,0,0,170.1114972256285,255.912198634953,-180.27002952434157,4.084501376035277,49.475020466398355,-663.3665783420693,550.9660128906643,0.07066225958342731,7.39,7.460662259583427,2,6,73.84947793112242,0,1,78.37408941380052,0.052732744675354,1.7900080363568673,9.749294877456302,44.789984626334196,3.6894936793644364,57.403499951722125,0
6875,H36288,H,300.9,311.3,1295,58.9,77,0,0,0,0,0,0,427.9625947956489,156.3006518845071,-763.3475309697009,410.1148491043286,132.60393533208747,-756.907918328229,30.356959870842875,1.0603635564316403,6.475,7.53536355643164,2,4,4.028599236586585,0,0,72.05651941926573,0.4356352879460981,4.756816809930445,9.926073649137109,14.747611115591495,0.1,17.342955071968696,1
6876,M21735,M,300.8,311.2,1592,32.9,82,0,0,0,0,0,0,217.33907415823512,186.39062675162964,-352.2865871294482,221.2804065467569,206.58777324994793,-348.18242755563074,20.983397091002665,1.9083620935749182,7.959999999999999,9.868362093574918,3,4,2.1263302756862266,0,1,93.50710178050458,0.18508689016508964,0.686787709288548,9.634994683980008,32.59447695295186,5.71432744206329,9.422521291349526,1
6877,L54056,L,300.8,311.2,1430,54.4,85,0,0,0,0,0,0,96.4198044711228,27.411432168424433,-317.61965349549354,309.6618762029661,100.88798232685426,-186.1518963858922,261.06465815790153,0.7264651286764241,7.15,7.876465128676425,1,7,33.144901157173194,0,3,82.94221812733329,0.21420820751512154,1.983059425233291,10.023003280581836,1.430934966382518,1.8458457205685213,35.98860532557528,1
6878,M21737,M,300.8,311.2,1488,40.1,87,0,0,0,0,0,0,95.55281134557248,129.7844798616137,-348.2247204887903,100.85617253537761,139.71051139649725,-349.411095668631,11.316325729156791,1.0664127314381198,7.4399999999999995,8.50641273143812,6,3,1.3303287868144176,1,0,83.61174738574853,0.304969619335697,3.851893264548966,9.845596848473113,6.337057412196038,1.4430640316812424,38.3209150150111,2
6879,H36292,H,300.9,311.2,1518,35.0,90,0,0,0,0,0,0,384.3820903605802,68.19072217155714,-312.4747368222136,200.87856220902862,63.553778573934835,-466.9933263968187,239.9396603609334,1.0670786688977365,7.59,8.657078668897736,1,0,27.716007851813107,0,3,67.4984543229597,0.16667586254853106,0.4795024878289238,9.73580351618905,27.533765047968238,0.3127201646720173,55.80327173947172,0
6880,H36293,H,300.8,311.2,2237,17.0,95,0,0,0,0,0,0,132.79379915367994,76.26750902475273,-326.4685192968841,222.16583899159025,189.35506184318876,-137.56330844142394,237.61593969175857,0.7343729475945341,11.185,11.919372947594535,0,6,19.935271824824657,0,3,97.27573940085419,0.17901922643459398,1.8864092204190728,6.932115876810819,2.0173674625610483,2.487534643790482,63.989982389900064,0
6881,M21740,M,300.9,311.3,1801,24.6,100,0,0,0,0,0,0,383.61669707961147,151.22853440280824,-702.1970862647382,386.8911540533071,127.40942841309767,-702.5280119988453,24.04540268872917,0.9698024446595027,9.005,9.974802444659504,6,3,2.4106144279181234,0,1,93.01142087329221,0.5485246650785748,3.0832331236255746,10.113398470142554,6.323057248241546,5.369300314702545,21.557023995937204,1
6882,L54061,L,301.0,311.4,1573,37.6,103,0,0,0,0,0,0,102.9436553832997,243.73678512093372,-623.7974172883135,94.316222190431,238.15748523561214,-618.6962764211996,11.470955882309925,1.3116580317351536,7.865,9.176658031735155,6,0,1.2500145306320145,1,2,106.06902997620524,0.13699666001611197,4.028178343617198,9.484640595438508,7.143130689261502,4.519576867865894,21.422475538034305,2
6883,L54062,L,300.9,311.4,2073,21.4,105,0,0,0,0,0,0,160.8431843506547,223.13427904345684,-335.7544960332424,345.80369422522915,198.82869298399396,-122.10686704851616,283.63085357124277,0.5430963347836082,10.364999999999998,10.908096334783608,2,4,26.00186548287111,0,3,91.15539298936768,0.19441631534687356,0.8377867675301536,9.012072651991065,17.17608326034768,3.4453096661698743,60.49066244264479,1
6884,L54063,L,300.9,311.3,1953,19.4,107,0,0,0,0,0,0,232.7434862198497,177.29998772578614,-786.730129147422,117.51986676973874,186.46372405943754,-402.548208487431,401.1934754015527,0.9558688881052029,9.765,10.720868888105203,0,0,37.42173135301343,0,1,83.5586791718148,0.27346918219467475,4.458053769985385,8.848970395801683,3.964976690966125,8.214477690141118,59.49887090480473,1
6885,L54064,L,300.8,311.2,1492,39.0,109,0,0,0,0,0,0,471.59792484672533,161.82545782604012,-323.9416109575667,386.6386788511888,166.63690469779814,-358.7433764044802,91.93686083041898,1.0908633434060642,7.46,8.550863343406064,7,2,10.751763551608555,0,1,96.11783828304809,0.591200467767514,1.682668927925164,10.15551422578216,18.81634692185909,4.463918758839315,55.288677235306196,1
6886,L54065,L,300.8,311.2,1397,48.7,111,0,0,0,0,0,0,465.8657123769123,128.19181297034697,-300.960032161226,352.8400388146933,284.7462375412321,-299.8333615689745,193.09417423510664,0.5991720135536571,6.985,7.584172013553657,5,0,25.46015226052738,0,3,72.139474458672,0.13020752850448303,3.1618529400406907,10.443230086786022,2.509104172729329,3.935365613635786,24.280453282343107,1
6887,M21746,M,300.8,311.3,1465,43.2,113,0,0,0,0,0,0,103.4359377111439,291.8129920684159,-620.6189301037562,373.6312040173734,163.1270379886726,-70.7759240974816,626.0134886451922,0.8387527614887282,7.325,8.163752761488729,1,2,76.6820734207332,0,3,77.24752297238393,0.26087618973926624,1.488471921000099,9.012880132192583,11.69154668202186,0.19731337450924058,17.74588814198148,1
6888,L54067,L,300.8,311.3,1782,26.9,116,0,0,0,0,0,0,179.1095206215364,168.05776627026998,-351.40037768514526,345.291313154093,198.98868742771944,-195.50693587972796,229.9475489126185,0.9576540708021937,8.91,9.867654070802194,5,7,23.30316276418928,0,0,75.2947635108148,0.2042559465660253,2.4352789555314036,9.625684644126215,14.526280859046025,0.8911074383815447,25.004037900069076,1
6889,M21748,M,300.9,311.4,1434,45.4,118,0,0,0,0,0,0,74.69969422688617,76.18991949366664,-399.4324544571766,353.8313747657255,221.6513521280478,-773.8025048584085,489.10781848372056,0.5970606920040263,7.17,7.767060692004026,5,6,62.972060845004535,0,0,107.41985919691183,0.2662174177586444,0.6561453922168399,11.577239274641205,8.420086482805804,0.8673316565513943,38.13929788291714,1
6890,H36303,H,300.9,311.4,1387,42.7,121,0,0,0,0,0,0,254.99253965674856,69.02723761201187,-604.4813388851646,242.40074545473016,58.73789887920742,-606.6173915035004,16.40080771098403,1.25032632443682,6.935,8.185326324436819,5,6,2.003684039085939,0,3,83.31574919170387,0.3324941930033631,2.6028919869627405,9.47296602553456,3.9590687941673246,1.7183216806051191,66.32174944734636,1
6891,M21750,M,300.9,311.4,1532,41.5,126,0,0,0,0,0,0,230.29127534733328,183.40590923254254,-452.76949109393405,339.11852574960693,266.31618650111676,-148.4767427675447,333.6338729669072,0.8923116293987966,7.660000000000001,8.552311629398798,4,5,39.01095837294234,0,1,87.13573791864867,0.33587570203178807,2.589692231998687,9.848266049314397,41.293434213902145,4.13673077784394,55.545849753203,1
6892,L54071,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,0,450.3800812253662,156.8482581932786,-117.78160294086388,435.815780837052,149.31723874833804,-114.19664386851339,16.78353452737387,0.5991368925106824,7.525,8.124136892510682,7,7,2.0658852441107856,0,1,73.72382931290053,0.13636055303133085,2.1211086372061985,8.15823880617202,5.017554898892337,7.039241927625845,42.44410282949333,2
6893,L54072,L,301.0,311.6,1440,43.3,131,0,0,0,0,0,0,465.0026888955363,2.3093408864138354,-480.0479146550878,103.04428580590708,118.58046266516534,-327.32919151552517,409.7021695381441,0.4695044023088819,7.199999999999999,7.669504402308881,0,4,53.41964070257323,0,1,90.12605382856293,0.23808827265747148,1.8815190109330877,10.579477849928685,30.837807713859412,1.2083438598073346,32.74066897300892,0
6894,L54073,L,301.0,311.6,1470,43.4,133,0,0,0,0,0,0,191.78369550364604,249.01961165873382,-327.61686734037374,191.69495307220126,234.15645290608757,-333.49534472960056,15.983674788394397,0.7297342314449542,7.35,8.079734231444954,6,3,1.9782426414706376,0,0,84.4799726065245,0.45576344435618593,1.0834590752859141,9.641768673628658,17.78004906119128,0.6463280821190346,54.726354999672495,2
6895,L54074,L,301.1,311.7,1408,46.3,135,0,0,0,0,0,0,245.8689715094947,211.23670626973038,-773.4868842194793,202.6513461726283,5.6916530776213285,-566.0809190751236,295.18429228020653,0.7179593052060788,7.04,7.757959305206079,7,5,38.04921895918161,0,2,109.65237684505769,0.37699258711637496,3.303728851834866,11.045213627718466,15.703500899357888,0.883130362404435,57.622065779642305,0
6896,M21755,M,301.0,311.6,1357,45.6,137,0,0,0,0,0,0,448.11812457306655,198.54878690343105,-741.6499150084259,6.958710058347473,281.06929893740977,-258.3817934551972,659.5296363552634,0.9310337478940758,6.784999999999999,7.716033747894075,6,1,85.47521406775441,0,1,82.9698456322676,0.20004578820006105,2.3870085576949394,9.743238402421662,49.92054762481429,6.824087903098851,54.84506674138166,1
6897,M21756,M,301.0,311.6,1454,40.0,140,0,0,0,0,0,0,403.35390387253074,20.634197309297686,-739.0189450225112,444.64842354584795,247.91400596401573,-566.3567938946949,288.39827879039103,0.45445007353435957,7.2700000000000005,7.72445007353436,7,0,37.33576837767468,0,3,96.97329364020229,0.057129690905898985,5.0095130335175,8.824837126786068,3.0398312012785675,2.3506586864945955,38.189845461206765,1
6898,L54077,L,301.0,311.6,1352,63.5,143,0,0,0,0,0,0,1.8281556723246384,108.61675505174743,-216.31942728016588,134.13310333950784,65.71079839039878,-319.9658670404381,173.45923085619097,0.6200163087795245,6.76,7.380016308779524,3,6,23.50390888023348,0,3,67.66171261113828,0.5431666132249044,0.38878030633239014,11.108687342401605,8.965064806694892,4.178136684192018,39.38884948022126,1
6899,M21758,M,301.0,311.6,1448,43.9,145,0,0,0,0,0,0,160.02978209179125,280.61467821983587,-537.3073288974106,25.769031264953167,99.53186546435312,-97.6411946345828,494.0882956574082,1.2657301205211309,7.24,8.50573012052113,2,2,58.088875223698764,0,2,86.52409849296491,0.18820570846892506,1.6408727146890247,8.723512396995126,29.843787143763823,1.1390752652258231,49.408101081511965,0
6900,L54079,L,300.9,311.6,1671,33.5,148,0,0,0,0,0,0,210.88712096806296,258.7767724024091,-629.29123372564,212.21280419907467,203.1450704694938,-523.2858847510137,119.7237558181919,0.34770067003320476,8.355,8.702700670033206,1,3,13.75708074511255,0,1,91.47944341756777,0.09087029976848356,3.721577415015757,8.820857510456285,22.716320585245843,0.4190088658986929,41.80410907482331,0
