worker_id,timestep,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,ttc,in_restricted_zone,worker_bpm,fatigue_index,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
37,3,104.5,51.99,-300.0,146.36,83.38,-300.0,52.33,0.52,2.55,3.07,17.06,0,72.4,0.118,9.83,1.32,51.4,0
37,4,106.0,52.64,-300.0,148.04,84.16,-300.0,52.55,0.51,2.83,3.34,15.73,0,71.7,0.119,9.89,1.25,51.5,0
37,5,107.5,53.27,-300.0,149.7,84.92,-300.0,52.75,0.66,2.68,3.34,15.78,0,70.9,0.121,9.22,1.23,50.9,0
37,6,109.0,53.89,-300.0,150.69,85.16,-300.0,52.11,0.88,2.11,2.98,17.48,0,71.3,0.121,8.79,1.24,50.2,2
37,7,110.5,54.5,-300.0,151.59,85.31,-300.0,51.36,0.43,3.0,3.43,14.95,0,70.6,0.122,9.24,1.36,49.6,0
37,8,112.0,55.08,-300.0,152.25,85.27,-300.0,50.31,1.22,0.62,1.84,27.31,0,70.4,0.123,9.44,1.31,49.2,0
37,9,113.5,55.65,-300.0,156.06,87.56,-300.0,53.19,0.76,2.43,3.19,16.69,0,70.6,0.125,9.2,1.46,49.5,1
37,10,115.0,56.18,-300.0,157.34,87.94,-300.0,52.93,1.0,1.3,2.31,22.93,0,72.3,0.127,8.99,1.53,48.8,0
37,11,116.5,56.69,-300.0,157.32,87.31,-300.0,51.03,0.71,3.43,4.14,12.33,0,72.6,0.127,9.41,1.41,48.7,2
37,12,118.0,57.17,-300.0,159.44,88.25,-300.0,51.8,0.79,1.86,2.65,19.55,0,74.4,0.126,9.11,1.23,49.3,1
37,13,119.5,57.62,-300.0,160.67,88.5,-300.0,51.47,0.73,2.24,2.97,17.32,0,74.4,0.127,9.58,1.13,49.1,0
37,14,121.0,58.04,-300.0,162.36,89.05,-300.0,51.7,0.57,2.32,2.89,17.86,0,74.5,0.126,9.65,1.14,49.5,0
37,15,122.5,58.41,-300.0,163.56,89.21,-300.0,51.32,0.81,1.13,1.93,26.55,0,75.4,0.125,9.23,1.14,49.4,2
37,16,124.0,58.76,-300.0,165.76,90.07,-300.0,52.2,0.45,2.38,2.83,18.44,0,75.4,0.125,8.7,1.2,49.8,0
37,17,125.5,59.06,-300.0,166.09,89.5,-300.0,50.74,0.53,1.64,2.17,23.38,0,76.2,0.127,8.68,1.19,49.9,0
37,18,127.0,59.32,-300.0,168.06,90.12,-300.0,51.33,1.07,1.82,2.89,17.75,0,75.8,0.126,8.28,1.29,50.0,1
37,19,128.5,59.54,-300.0,170.37,90.95,-300.0,52.34,0.4,2.49,2.89,18.13,0,77.5,0.127,8.82,1.28,50.5,0
37,20,130.0,59.72,-300.0,170.05,89.76,-300.0,50.07,1.06,2.44,3.5,14.28,0,76.9,0.128,8.99,1.4,50.7,0
37,21,131.5,59.85,-300.0,173.01,90.99,-300.0,51.89,0.78,2.43,3.21,16.15,0,76.5,0.129,8.94,1.44,50.2,0
37,22,133.0,59.95,-300.0,173.96,90.67,-300.0,51.21,0.63,2.97,3.6,14.24,0,76.9,0.129,9.36,1.41,50.5,0
37,23,134.5,59.99,-300.0,176.85,91.75,-300.0,52.94,0.89,2.54,3.43,15.41,0,78.0,0.131,8.98,1.26,50.2,2
37,24,136.0,60.0,-300.0,177.53,91.14,-300.0,51.91,0.6,2.15,2.75,18.85,0,79.7,0.133,8.7,1.31,50.3,1
37,25,137.5,59.95,-300.0,178.31,90.56,-300.0,51.01,0.87,1.4,2.27,22.45,0,80.5,0.134,8.58,1.43,49.6,1
37,26,139.0,59.87,-300.0,181.24,91.55,-300.0,52.81,0.46,2.71,3.17,16.64,0,80.4,0.134,8.95,1.41,50.2,0
37,27,140.5,59.74,-300.0,181.2,90.26,-300.0,50.87,0.96,3.99,4.95,10.28,0,78.2,0.134,8.68,1.52,51.0,1
37,28,142.0,59.57,-300.0,180.93,88.76,-300.0,48.66,0.73,2.98,3.71,13.13,0,79.5,0.135,8.91,1.39,51.7,0
37,29,143.5,59.35,-300.0,180.01,86.73,-300.0,45.63,0.74,4.64,5.38,8.49,0,78.3,0.135,9.17,1.26,52.5,0
37,30,145.0,59.09,-300.0,176.82,82.96,-300.0,39.78,0.95,1.3,2.25,17.66,0,78.5,0.136,9.12,1.23,52.4,1
37,31,146.5,58.8,-300.0,175.38,80.46,-300.0,36.1,0.97,3.16,4.13,8.74,0,78.4,0.136,9.07,1.21,52.3,0
37,32,148.0,58.46,-300.0,171.89,76.38,-300.0,29.87,0.65,1.7,2.36,12.67,0,76.0,0.136,9.3,1.34,52.4,1
37,33,149.5,58.08,-300.0,168.36,72.23,-300.0,23.58,0.54,2.38,2.92,8.08,0,75.2,0.138,9.16,1.33,52.8,0
37,34,151.0,57.67,-300.0,166.26,69.12,-300.0,19.08,1.49,4.86,6.35,3.01,0,74.8,0.138,9.3,1.19,52.3,2
37,35,152.5,57.23,-300.0,164.33,66.11,-300.0,14.79,1.38,4.04,5.42,2.73,1,75.4,0.139,9.2,1.36,53.3,2
37,36,154.0,56.75,-300.0,164.99,65.0,-300.0,13.74,1.2,4.02,5.22,2.63,1,77.4,0.138,9.27,1.39,52.6,1
37,37,155.5,56.25,-300.0,165.55,63.79,-300.0,12.57,1.3,2.02,3.32,3.78,1,78.4,0.138,8.96,1.39,51.8,1
37,38,157.0,55.71,-300.0,167.18,63.35,-300.0,12.72,1.61,3.68,5.29,2.41,1,79.8,0.138,8.67,1.39,52.5,2
37,39,158.5,55.16,-300.0,167.77,62.11,-300.0,11.59,1.92,2.79,4.71,2.46,1,81.3,0.137,8.47,1.45,52.6,2
37,40,160.0,54.57,-300.0,169.58,61.76,-300.0,11.98,1.35,4.49,5.84,2.05,1,82.9,0.138,8.22,1.47,53.0,2
37,41,161.5,53.97,-300.0,170.97,61.07,-300.0,11.84,1.81,2.98,4.79,2.47,1,83.4,0.139,7.86,1.59,53.9,1
37,42,163.0,53.35,-300.0,173.72,61.39,-300.0,13.4,1.63,4.45,6.09,2.2,1,82.7,0.138,7.76,1.57,53.6,2
37,43,164.5,52.71,-300.0,174.28,60.05,-300.0,12.23,1.56,3.31,4.88,2.51,1,82.5,0.139,7.23,1.68,53.6,2
37,44,166.0,52.07,-300.0,177.0,60.32,-300.0,13.75,1.55,4.93,6.47,2.12,1,83.6,0.14,7.45,1.73,53.2,2
37,45,167.5,51.41,-300.0,179.41,60.34,-300.0,14.89,1.31,4.31,5.62,2.65,1,83.8,0.14,7.17,1.55,53.1,2
37,46,169.0,50.75,-300.0,184.77,62.57,-300.0,19.71,1.13,4.25,5.39,3.66,0,85.4,0.14,7.19,1.52,52.6,2
37,47,170.5,50.08,-300.0,188.49,63.57,-300.0,22.48,0.79,3.36,4.15,5.42,0,84.9,0.14,7.53,1.67,52.7,0
37,48,172.0,49.42,-300.0,194.3,66.14,-300.0,27.87,0.84,1.17,2.01,13.86,0,82.8,0.139,7.59,1.59,52.3,1
37,49,173.5,48.75,-300.0,199.17,68.0,-300.0,32.09,0.63,1.89,2.52,12.71,0,80.3,0.139,7.92,1.61,52.4,1
37,50,175.0,48.09,-300.0,205.36,70.87,-300.0,37.95,0.89,2.84,3.73,10.17,0,80.8,0.14,8.48,1.47,52.6,1
37,51,176.5,47.44,-300.0,209.53,72.22,-300.0,41.29,0.56,3.62,4.18,9.87,0,80.5,0.141,8.55,1.53,53.3,1
37,52,178.0,46.81,-300.0,214.73,74.35,-300.0,45.91,1.05,3.78,4.83,9.5,0,79.9,0.139,8.81,1.49,53.0,0
37,53,179.5,46.18,-300.0,218.43,75.38,-300.0,48.66,0.79,2.5,3.29,14.8,0,80.1,0.138,9.02,1.5,54.2,0
37,54,181.0,45.57,-300.0,222.98,77.06,-300.0,52.48,0.48,2.6,3.08,17.02,0,80.3,0.138,8.84,1.63,54.4,0
37,55,182.5,44.99,-300.0,223.05,75.4,-300.0,50.69,0.64,1.31,1.95,25.94,0,80.4,0.138,9.03,1.61,54.7,0
37,56,184.0,44.42,-300.0,226.64,76.4,-300.0,53.3,1.12,3.72,4.84,11.0,0,79.2,0.141,9.22,1.53,54.7,1
37,57,185.5,43.88,-300.0,225.94,74.21,-300.0,50.54,0.85,2.41,3.25,15.54,0,78.7,0.141,9.42,1.5,54.2,1
37,58,187.0,43.37,-300.0,228.79,74.71,-300.0,52.23,0.68,2.36,3.05,17.15,0,79.3,0.143,9.32,1.61,54.3,1
37,59,188.5,42.88,-300.0,229.42,73.57,-300.0,51.15,0.83,3.99,4.82,10.61,0,79.3,0.143,9.54,1.55,54.0,1
37,60,190.0,42.43,-300.0,231.48,73.54,-300.0,51.85,0.85,3.08,3.93,13.2,0,79.2,0.141,9.23,1.55,54.0,1
37,61,191.5,42.01,-300.0,232.71,72.92,-300.0,51.51,0.54,3.63,4.17,12.36,0,79.2,0.142,9.16,1.47,53.9,1
37,62,193.0,41.63,-300.0,233.78,72.22,-300.0,50.98,0.95,2.38,3.33,15.32,0,80.0,0.142,9.36,1.49,53.9,0
37,63,194.5,41.28,-300.0,235.87,72.31,-300.0,51.71,0.97,1.64,2.61,19.82,0,80.3,0.143,9.99,1.5,52.7,0
37,64,196.0,40.98,-300.0,237.05,71.76,-300.0,51.31,0.44,1.79,2.23,22.97,0,81.1,0.145,9.79,1.52,51.3,0
37,65,197.5,40.71,-300.0,239.18,71.97,-300.0,52.1,0.93,2.61,3.54,14.73,0,80.3,0.144,9.62,1.43,50.8,0
37,66,199.0,40.48,-300.0,239.67,70.99,-300.0,50.84,0.55,1.69,2.23,22.77,0,78.8,0.145,9.22,1.44,50.2,0
37,67,200.5,40.3,-300.0,242.12,71.51,-300.0,52.02,0.59,1.63,2.22,23.48,0,79.5,0.145,8.98,1.37,49.5,0
37,68,202.0,40.16,-300.0,243.87,71.56,-300.0,52.34,0.66,1.35,2.01,26.08,0,78.7,0.144,8.75,1.48,49.4,0
37,69,203.5,40.06,-300.0,244.75,71.0,-300.0,51.56,0.76,3.53,4.29,12.02,0,77.1,0.144,8.3,1.53,49.8,0
37,70,205.0,40.01,-300.0,245.47,70.36,-300.0,50.59,0.32,3.19,3.5,14.44,0,77.4,0.144,7.99,1.62,50.6,1
37,71,206.5,40.0,-300.0,248.92,71.82,-300.0,53.03,0.72,2.25,2.96,17.89,0,77.3,0.143,8.02,1.72,50.6,0
37,72,208.0,40.04,-300.0,249.61,71.25,-300.0,52.02,0.86,4.13,4.98,10.44,0,78.7,0.143,8.62,1.86,51.3,1
37,73,209.5,40.12,-300.0,250.35,70.76,-300.0,51.07,0.67,2.67,3.34,15.27,0,78.1,0.143,9.17,1.87,50.4,0
37,74,211.0,40.24,-300.0,252.63,71.47,-300.0,52.04,0.73,1.98,2.7,19.26,0,79.7,0.142,9.04,1.83,51.2,1
37,75,212.5,40.41,-300.0,252.74,70.59,-300.0,50.3,0.99,2.95,3.95,12.75,0,79.6,0.142,9.06,2.0,50.5,1
37,76,214.0,40.62,-300.0,256.07,72.17,-300.0,52.59,0.25,2.85,3.1,16.96,0,80.6,0.143,8.46,2.06,49.9,0
37,77,215.5,40.87,-300.0,258.18,72.88,-300.0,53.34,0.54,1.72,2.26,23.59,0,78.5,0.143,8.31,1.92,51.1,0
37,78,217.0,41.17,-300.0,258.84,72.55,-300.0,52.3,0.69,2.54,3.24,16.17,0,79.9,0.144,8.94,1.86,51.6,0
37,79,218.5,41.5,-300.0,259.17,72.0,-300.0,50.84,0.9,3.3,4.19,12.12,0,80.3,0.143,9.79,1.69,51.1,0
37,80,220.0,41.87,-300.0,260.04,71.9,-300.0,50.05,0.94,2.73,3.67,13.64,0,80.1,0.144,9.47,1.77,51.0,2
37,81,221.5,42.27,-300.0,263.69,73.91,-300.0,52.74,1.08,2.26,3.34,15.81,0,80.1,0.144,9.71,1.77,50.8,0
37,82,223.0,42.71,-300.0,264.22,73.63,-300.0,51.53,0.64,2.89,3.53,14.58,0,77.8,0.145,9.76,1.93,50.5,1
37,83,224.5,43.18,-300.0,265.56,73.98,-300.0,51.33,0.84,2.63,3.46,14.82,0,76.6,0.145,9.3,2.0,50.7,0
37,84,226.0,43.69,-300.0,268.06,75.23,-300.0,52.58,0.89,1.99,2.88,18.28,0,78.0,0.144,9.29,1.89,50.6,0
37,85,227.5,44.22,-300.0,268.44,74.92,-300.0,51.17,1.05,2.88,3.93,13.01,0,76.9,0.139,9.15,1.83,50.7,1
37,86,229.0,44.77,-300.0,270.8,76.13,-300.0,52.25,1.24,2.05,3.29,15.89,0,78.8,0.134,9.24,1.84,49.8,0
37,87,230.5,45.35,-300.0,271.28,75.94,-300.0,50.97,0.89,0.55,1.45,35.27,0,78.8,0.13,8.76,1.81,49.7,1
37,88,232.0,45.95,-300.0,271.3,75.43,-300.0,49.12,0.77,2.39,3.15,15.57,0,77.9,0.126,9.04,1.79,49.7,0
37,89,233.5,46.57,-300.0,271.08,74.75,-300.0,46.97,0.93,4.32,5.25,8.95,0,77.5,0.12,8.77,1.87,50.5,1
37,90,235.0,47.21,-300.0,267.79,71.8,-300.0,40.99,0.61,2.47,3.08,13.32,0,77.4,0.115,9.25,1.96,50.6,0
37,91,236.5,47.85,-300.0,265.17,69.36,-300.0,35.84,0.72,3.26,3.98,9.0,0,77.9,0.11,9.52,1.99,49.8,2
37,92,238.0,48.51,-300.0,262.46,66.85,-300.0,30.58,0.6,1.44,2.04,15.0,0,78.9,0.106,9.66,2.14,50.2,0
37,93,239.5,49.17,-300.0,258.74,63.6,-300.0,24.05,0.72,1.91,2.62,9.17,0,78.5,0.101,9.27,2.04,50.4,0
37,94,241.0,49.83,-300.0,257.16,61.95,-300.0,20.2,0.7,2.32,3.02,6.7,0,79.1,0.097,8.67,1.88,50.2,1
37,95,242.5,50.5,-300.0,254.51,59.51,-300.0,15.02,1.28,4.68,5.96,2.52,0,78.9,0.095,8.55,1.94,49.9,2
37,96,244.0,51.17,-300.0,252.06,57.21,-300.0,10.08,1.6,4.41,6.01,1.68,1,80.5,0.091,8.96,1.99,49.6,2
37,97,245.5,51.82,-300.0,250.37,55.48,-300.0,6.09,1.37,4.58,5.96,1.02,1,83.3,0.086,9.19,1.9,49.3,2
37,98,247.0,52.48,-300.0,249.08,54.04,-300.0,2.6,1.6,3.32,4.92,0.53,1,88.5,0.083,8.82,1.96,48.6,2
37,99,248.5,53.12,-300.0,251.25,55.18,-300.0,3.44,1.5,4.7,6.2,0.55,1,91.6,0.079,8.73,1.9,48.8,2
37,100,250.0,53.74,-300.0,252.91,55.92,-300.0,3.63,1.66,5.65,7.31,0.5,1,93.0,0.076,8.98,1.91,49.2,2
37,101,251.5,54.35,-300.0,253.43,55.8,-300.0,2.41,1.34,4.21,5.54,0.44,1,95.3,0.073,9.14,1.89,49.2,2
37,102,253.0,54.94,-300.0,257.97,58.67,-300.0,6.22,1.47,3.13,4.6,1.35,1,94.6,0.068,8.79,1.83,49.1,2
37,103,254.5,55.51,-300.0,257.62,57.85,-300.0,3.9,1.51,3.01,4.52,0.86,1,96.9,0.065,8.78,1.74,49.0,2
37,104,256.0,56.05,-300.0,259.65,58.79,-300.0,4.56,1.45,3.14,4.58,1.0,1,96.0,0.062,8.7,1.83,49.1,2
37,105,257.5,56.57,-300.0,260.97,59.17,-300.0,4.34,1.65,4.57,6.22,0.7,1,97.1,0.06,8.76,1.75,48.4,2
37,106,259.0,57.06,-300.0,262.76,59.88,-300.0,4.7,1.37,4.59,5.96,0.79,1,96.8,0.061,8.94,1.8,47.4,2
37,107,260.5,57.51,-300.0,264.07,60.19,-300.0,4.46,1.26,5.41,6.68,0.67,1,97.5,0.059,8.96,2.0,47.6,2
37,108,262.0,57.94,-300.0,267.07,61.74,-300.0,6.33,1.51,2.54,4.05,1.56,1,96.5,0.058,8.6,1.87,48.6,2
37,109,263.5,58.32,-300.0,271.83,64.57,-300.0,10.42,1.65,5.12,6.77,1.54,1,93.7,0.06,8.33,1.84,48.9,2
37,110,265.0,58.67,-300.0,276.15,67.04,-300.0,13.93,1.54,4.23,5.76,2.42,1,90.9,0.061,8.49,1.82,48.8,1
37,111,266.5,58.99,-300.0,280.54,69.52,-300.0,17.55,1.17,2.28,3.45,5.09,0,91.4,0.062,8.42,1.88,48.4,0
37,112,268.0,59.26,-300.0,287.36,73.78,-300.0,24.2,0.82,3.39,4.21,5.75,0,88.6,0.062,8.05,1.96,48.6,0
37,113,269.5,59.49,-300.0,291.75,76.18,-300.0,27.81,1.03,3.17,4.21,6.61,0,86.9,0.063,8.26,2.02,49.3,1
37,114,271.0,59.68,-300.0,297.21,79.34,-300.0,32.76,0.58,1.0,1.58,20.72,0,84.5,0.065,8.44,1.93,49.2,0
37,115,272.5,59.83,-300.0,303.13,82.8,-300.0,38.29,0.63,2.41,3.05,12.56,0,82.7,0.067,8.88,1.98,49.3,0
37,116,274.0,59.93,-300.0,308.35,85.69,-300.0,42.94,1.03,2.58,3.61,11.9,0,81.9,0.066,8.97,1.87,49.1,0
37,117,275.5,59.99,-300.0,311.9,87.29,-300.0,45.5,0.83,1.78,2.61,17.4,0,81.5,0.068,8.71,1.86,48.5,1
37,118,277.0,60.0,-300.0,316.74,89.81,-300.0,49.68,0.57,2.75,3.31,14.99,0,81.4,0.067,9.34,1.82,48.7,1
37,119,278.5,59.97,-300.0,320.69,91.61,-300.0,52.74,0.69,2.27,2.97,17.78,0,82.1,0.07,8.82,1.77,50.2,0
37,120,280.0,59.89,-300.0,321.92,91.34,-300.0,52.4,0.71,2.84,3.55,14.76,0,82.3,0.071,7.99,1.81,51.1,1
37,121,281.5,59.77,-300.0,323.24,91.08,-300.0,52.18,0.81,1.67,2.47,21.1,0,80.4,0.072,8.27,2.03,50.9,0
37,122,283.0,59.61,-300.0,324.62,90.83,-300.0,52.03,0.91,1.26,2.18,23.9,0,78.0,0.072,8.47,1.99,50.9,0
37,123,284.5,59.41,-300.0,325.18,89.91,-300.0,50.85,0.75,2.48,3.22,15.78,0,77.3,0.072,8.06,2.08,50.4,0
37,124,286.0,59.16,-300.0,326.68,89.67,-300.0,50.85,0.75,3.45,4.2,12.1,0,76.7,0.073,7.87,2.21,50.5,1
37,125,287.5,58.87,-300.0,328.92,89.94,-300.0,51.77,0.79,2.37,3.16,16.37,0,77.2,0.074,7.0,2.14,50.7,1
37,126,289.0,58.55,-300.0,330.04,89.33,-300.0,51.3,0.61,2.1,2.7,18.98,0,76.5,0.077,7.34,2.14,50.1,1
37,127,290.5,58.18,-300.0,330.89,88.47,-300.0,50.49,0.66,3.18,3.84,13.14,0,77.0,0.076,7.89,2.06,50.2,1
37,128,292.0,57.78,-300.0,333.09,88.6,-300.0,51.36,1.35,2.17,3.51,14.63,0,76.9,0.076,8.03,2.15,50.1,0
37,129,293.5,57.34,-300.0,335.1,88.55,-300.0,52.0,0.74,3.38,4.12,12.61,0,75.3,0.077,7.89,2.12,49.7,0
37,130,295.0,56.88,-300.0,336.69,88.14,-300.0,52.11,0.51,0.73,1.25,41.77,0,74.8,0.078,8.23,1.97,49.8,0
37,131,296.5,56.38,-300.0,337.28,86.96,-300.0,50.98,0.91,2.79,3.7,13.78,0,75.1,0.077,8.25,1.95,50.1,1
37,132,298.0,55.85,-300.0,339.29,86.81,-300.0,51.61,1.08,2.29,3.37,15.31,0,74.7,0.077,8.32,1.98,50.3,0
37,133,299.5,55.3,-300.0,341.08,86.48,-300.0,51.98,0.76,2.9,3.66,14.18,0,74.5,0.077,8.03,1.79,51.1,2
37,134,301.0,54.72,-300.0,341.5,85.1,-300.0,50.63,1.06,3.33,4.38,11.55,0,74.3,0.078,8.37,1.69,50.7,1
37,135,302.5,54.12,-300.0,343.32,84.74,-300.0,51.03,0.91,2.11,3.02,16.92,0,73.6,0.08,8.17,1.89,51.5,0
37,136,304.0,53.51,-300.0,345.31,84.49,-300.0,51.63,0.76,3.5,4.26,12.13,0,74.0,0.08,8.83,1.93,51.0,0
37,137,305.5,52.87,-300.0,346.23,83.42,-300.0,50.92,0.89,3.84,4.73,10.76,0,74.1,0.081,8.76,1.98,50.4,0
37,138,307.0,52.23,-300.0,348.11,83.06,-300.0,51.38,0.64,2.23,2.87,17.92,0,74.3,0.083,8.73,2.03,50.2,0
37,139,308.5,51.57,-300.0,351.41,83.76,-300.0,53.64,0.92,3.46,4.38,12.26,0,74.3,0.084,8.58,2.08,48.8,0
37,140,310.0,50.91,-300.0,350.35,81.18,-300.0,50.44,0.47,2.96,3.43,14.69,0,72.7,0.084,9.03,2.14,50.0,0
37,141,311.5,50.25,-300.0,353.73,81.92,-300.0,52.78,0.82,2.43,3.25,16.25,0,73.0,0.084,8.97,2.01,50.6,0
37,142,313.0,49.58,-300.0,354.53,80.73,-300.0,51.92,0.95,1.57,2.52,20.61,0,72.6,0.085,9.05,1.9,50.6,0
37,143,314.5,48.92,-300.0,355.03,79.32,-300.0,50.67,0.91,2.98,3.89,13.01,0,74.5,0.086,8.67,1.82,51.2,0
37,144,316.0,48.26,-300.0,357.75,79.57,-300.0,52.19,1.12,2.47,3.59,14.52,0,75.0,0.087,8.61,1.7,51.4,0
37,145,317.5,47.6,-300.0,358.84,78.61,-300.0,51.68,1.16,2.64,3.79,13.63,0,74.7,0.087,8.79,1.8,51.6,0
37,146,319.0,46.96,-300.0,361.09,78.53,-300.0,52.61,0.43,3.89,4.32,12.18,0,75.6,0.087,8.65,1.79,52.0,1
37,147,320.5,46.34,-300.0,361.68,77.22,-300.0,51.47,0.4,2.91,3.32,15.52,0,75.8,0.088,8.33,1.67,53.0,0
37,148,322.0,45.72,-300.0,361.25,75.16,-300.0,49.06,0.83,4.05,4.88,10.06,0,76.6,0.089,8.45,1.79,53.5,1
37,149,323.5,45.13,-300.0,359.86,72.4,-300.0,45.45,0.9,3.37,4.27,10.64,0,77.6,0.09,8.31,1.85,53.0,1
37,150,325.0,44.56,-300.0,359.0,70.06,-300.0,42.5,0.72,2.82,3.54,12.0,0,77.3,0.092,8.17,1.68,53.5,0
37,151,326.5,44.01,-300.0,355.73,65.94,-300.0,36.54,0.81,2.58,3.39,10.79,0,76.4,0.09,7.99,1.74,53.3,0
37,152,328.0,43.49,-300.0,352.66,61.99,-300.0,30.82,0.73,1.14,1.87,16.45,0,78.2,0.091,8.77,1.75,53.9,1
37,153,329.5,43.0,-300.0,350.07,58.43,-300.0,25.71,0.66,1.29,1.94,13.22,0,78.0,0.092,8.99,1.77,54.9,1
37,154,331.0,42.54,-300.0,348.69,55.81,-300.0,22.11,0.88,2.25,3.13,7.06,0,77.8,0.092,9.08,1.85,55.4,1
37,155,332.5,42.11,-300.0,348.92,54.43,-300.0,20.53,0.74,2.46,3.2,6.42,0,77.3,0.093,8.7,1.79,53.1,1
37,156,334.0,41.72,-300.0,348.04,52.26,-300.0,17.56,1.26,3.53,4.79,3.66,0,77.1,0.093,8.39,1.91,52.6,2
37,157,335.5,41.37,-300.0,348.72,51.28,-300.0,16.53,1.14,3.17,4.3,3.84,0,76.4,0.093,8.55,1.81,52.7,2
37,158,337.0,41.05,-300.0,350.65,51.29,-300.0,17.06,1.78,4.81,6.59,2.59,0,77.5,0.094,8.49,1.96,52.8,2
37,159,338.5,40.77,-300.0,352.74,51.45,-300.0,17.8,1.34,3.88,5.22,3.41,0,77.1,0.095,8.89,1.97,52.3,1
37,160,340.0,40.54,-300.0,354.13,51.13,-300.0,17.66,1.71,5.02,6.73,2.62,0,76.6,0.097,9.19,1.96,52.8,1
37,161,341.5,40.34,-300.0,355.68,50.98,-300.0,17.72,1.25,3.61,4.87,3.64,0,75.9,0.096,9.43,1.96,52.1,1
37,162,343.0,40.19,-300.0,356.66,50.44,-300.0,17.08,1.38,3.47,4.85,3.52,0,76.7,0.099,9.46,1.99,52.8,2
37,163,344.5,40.08,-300.0,357.97,50.18,-300.0,16.84,1.39,5.07,6.46,2.61,0,76.7,0.099,9.32,2.02,52.6,1
37,164,346.0,40.02,-300.0,360.1,50.6,-300.0,17.63,1.57,3.66,5.23,3.37,0,77.2,0.098,9.53,2.12,52.6,2
37,165,347.5,40.0,-300.0,362.49,51.25,-300.0,18.74,1.65,3.33,4.98,3.76,0,79.0,0.099,9.01,2.21,52.9,1
37,166,349.0,40.03,-300.0,366.69,53.29,-300.0,22.11,1.17,3.83,5.01,4.42,0,80.3,0.1,9.22,2.12,52.6,2
37,167,350.5,40.09,-300.0,370.51,55.1,-300.0,25.01,1.4,1.12,2.51,9.95,0,80.3,0.1,9.46,2.09,53.1,1
37,168,352.0,40.21,-300.0,376.18,58.34,-300.0,30.22,0.8,3.12,3.92,7.71,0,80.3,0.1,9.29,2.18,53.3,1
37,169,353.5,40.37,-300.0,381.32,61.23,-300.0,34.78,1.0,3.5,4.5,7.72,0,79.4,0.101,9.17,2.26,53.2,1
37,170,355.0,40.57,-300.0,386.8,64.42,-300.0,39.75,0.84,1.66,2.49,15.95,0,79.8,0.102,9.32,2.23,53.6,0
37,171,356.5,40.81,-300.0,391.08,66.74,-300.0,43.23,0.79,3.64,4.43,9.77,0,80.1,0.101,9.26,2.24,53.1,1
37,172,358.0,41.09,-300.0,395.42,69.15,-300.0,46.78,1.02,0.92,1.94,24.17,0,80.3,0.102,8.64,2.2,52.8,1
37,173,359.5,41.41,-300.0,398.43,70.61,-300.0,48.66,1.08,1.83,2.91,16.7,0,80.6,0.104,8.55,2.26,52.5,1
37,174,361.0,41.77,-300.0,401.81,72.38,-300.0,51.02,1.07,4.58,5.65,9.03,0,80.9,0.105,8.44,2.42,52.8,0
37,175,362.5,42.17,-300.0,403.16,72.66,-300.0,50.83,0.71,3.7,4.41,11.53,0,80.4,0.106,8.37,2.32,52.2,2
37,176,364.0,42.6,-300.0,404.22,72.77,-300.0,50.28,0.72,2.91,3.63,13.84,0,79.5,0.106,8.13,2.39,52.1,0
37,177,365.5,43.06,-300.0,406.65,73.92,-300.0,51.43,0.41,2.49,2.9,17.72,0,78.6,0.106,8.03,2.46,51.9,0
37,178,367.0,43.56,-300.0,407.99,74.3,-300.0,51.24,0.76,2.25,3.01,17.05,0,78.7,0.107,7.99,2.41,51.7,0
37,179,368.5,44.08,-300.0,410.21,75.36,-300.0,52.13,0.97,1.47,2.44,21.38,0,78.0,0.107,8.49,2.45,51.9,0
37,180,370.0,44.63,-300.0,410.7,75.16,-300.0,50.87,0.6,2.55,3.15,16.17,0,79.6,0.108,8.57,2.42,51.4,0
37,181,371.5,45.21,-300.0,414.62,77.55,-300.0,53.9,0.64,1.85,2.49,21.64,0,78.8,0.109,8.65,2.41,52.4,0
37,182,373.0,45.8,-300.0,414.01,76.56,-300.0,51.26,1.32,2.58,3.89,13.16,0,79.4,0.11,9.01,2.45,52.0,0
37,183,374.5,46.42,-300.0,415.77,77.37,-300.0,51.59,1.2,3.72,4.92,10.48,0,79.9,0.111,9.12,2.44,52.3,1
37,184,376.0,47.05,-300.0,416.95,77.76,-300.0,51.19,0.85,2.8,3.65,14.01,0,79.4,0.111,9.69,2.42,52.1,2
37,185,377.5,47.69,-300.0,419.31,79.05,-300.0,52.27,0.86,1.63,2.49,20.97,0,80.1,0.112,9.57,2.34,51.3,0
37,186,379.0,48.34,-300.0,420.18,79.23,-300.0,51.47,1.19,2.76,3.95,13.03,0,81.5,0.112,9.7,2.38,51.6,0
37,187,380.5,49.0,-300.0,421.19,79.52,-300.0,50.86,0.74,1.19,1.93,26.39,0,83.2,0.112,10.45,2.28,52.2,0
37,188,382.0,49.67,-300.0,422.14,79.78,-300.0,50.18,0.94,3.11,4.05,12.37,0,81.8,0.112,10.26,2.28,52.1,1
37,189,383.5,50.34,-300.0,425.18,81.6,-300.0,52.1,0.72,1.85,2.57,20.3,0,80.4,0.113,9.94,2.15,52.1,0
